id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,11,4,,7,,,
2,2,14,8,,,,
3,6,3,,8,,,
4,8,5,,9,,,
5,12,10,9,,,,
6,9,1,,10,,,
7,7,,11,,,,
8,,,,11,,,
9,,,,12,,,
10,13,,12,,,,
11,,,14,,,,
12,,,,14,,,
13,,,,,,,
14,,,,,,,
