id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,5,1,,3,,,
2,4,6,,4,,,
3,2,,6,,,,
4,3,,,6,,,
5,,,,,,,
6,,,,,,,
