"id","event_id","time_schedule","before_final","final","players_checked","next_unused_num"
13,0,"''",0,0,0,0
1,2,"'11:15-12:00'",0,0,1,0
2,2,"'12:03-12:07'",0,0,1,0
3,1,"'12:10-13:10'",0,0,1,0
4,1,"'13:13-13:17'",0,0,1,2
5,7,"'13:40-14:55'",0,0,1,0
6,7,"'14:58-15:13'",0,0,1,0
7,7,"'15:15-15:30'",0,1,1,0
9,8,"'15:52-16:08'",0,1,1,1
8,9,"'15:33-15:49'",0,1,1,0
10,5,"'16:27-16:34'",1,0,1,0
11,4,"'16:37-16:45'",1,1,1,0
12,3,"'16:48-16:55'",1,1,1,0
