"id","schedule_id","order_id","game_id"
4,1,4,9
5,1,5,10
9,1,9,18
3,1,3,8
6,1,6,15
2,1,2,7
10,1,10,21
1,1,1,6
7,1,7,16
8,1,8,17
11,1,11,22
12,2,1,24
15,3,3,12
13,3,1,2
14,3,2,11
17,3,5,14
16,3,4,13
18,3,6,15
20,3,8,17
19,3,7,16
21,3,9,18
22,3,10,23
23,3,11,24
24,3,12,25
27,3,15,30
26,3,14,29
25,3,13,26
28,4,1,32
30,5,2,5
31,5,3,8
29,5,1,4
32,5,4,9
33,6,1,1
34,6,2,2
36,6,4,4
35,6,3,3
37,6,5,5
38,6,6,6
39,6,7,7
41,6,9,9
40,6,8,8
42,6,10,10
43,6,11,11
44,6,12,12
