"id","schedule_id","order_id","game_id"
4,1,4,9
5,1,5,10
8,1,8,17
2,1,2,7
10,1,10,19
6,1,6,11
1,1,1,6
3,1,3,8
9,1,9,18
7,1,7,16
11,1,11,22
12,1,12,23
14,3,1,6
13,2,1,25
15,3,2,7
17,3,4,9
16,3,3,8
18,3,5,14
20,3,7,16
19,3,6,15
21,3,8,17
22,3,9,20
23,3,10,21
24,4,1,23
25,5,1,1
26,5,2,2
27,5,3,3
28,5,4,4
31,6,3,3
30,6,2,2
29,6,1,1
32,6,4,4
33,6,5,5
34,6,6,6
35,7,1,11
36,8,1,12
