id,schedule_id,order_id,game_id
1,1,1,1
2,1,2,2
3,1,3,3
4,1,4,4
5,1,5,5
6,1,6,6
7,1,7,7
8,1,8,8
9,2,1,9
10,2,2,10
11,2,3,11
12,2,4,12
13,2,5,13
14,2,6,14
15,2,7,15
16,2,8,16
17,2,9,17
18,3,1,2
19,3,2,5
20,4,1,39
21,4,2,40
22,5,1,1
23,5,2,5
24,6,1,7
25,7,1,9
