id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,2,'9:45-10:30',0,0,0,0
2,4,'10:30-11:10',0,0,0,0
3,1,'11:10-11:55',0,0,0,0
4,3,'11:55-12:30',0,0,0,0
5,3,'12:30-12:40',0,0,0,0
6,0,'',0,0,0,0
