id,schedule_id,order_id,game_id
1,1,1,1
2,1,2,2
3,1,3,3
4,1,4,4
5,1,5,5
6,1,6,19
7,1,7,20
8,1,8,21
9,1,9,22
10,1,10,35
11,1,11,36
12,1,12,43
13,2,1,4
14,2,2,5
15,2,3,15
16,2,4,16
17,2,5,17
18,2,6,18
19,2,7,29
20,2,8,30
21,2,9,36
22,3,1,1
23,3,2,2
24,3,3,3
25,3,4,4
26,3,5,17
27,3,6,18
28,3,7,19
29,3,8,20
30,3,9,33
31,3,10,34
32,3,11,41
33,4,1,1
34,4,2,6
35,4,3,7
36,4,4,8
37,4,5,9
38,4,6,22
39,4,7,23
40,4,8,30
41,5,1,45
42,5,2,46
