id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,4,'10:50-11:20',0,0,0,0
2,4,'11:23-11:27',0,0,0,0
3,3,'11:32-12:04',0,0,0,0
4,3,'12:07-12:11',0,0,0,0
5,11,'12:18-12:38',0,0,0,1
6,5,'13:15-14:00',0,0,0,0
7,7,'14:10-14:25',0,0,0,0
8,8,'14:30-14:50',0,1,0,0
9,5,'14:55-15:05',1,1,0,0
10,10,'15:10-15:30',0,1,0,0
11,2,'15:35-15:45',1,1,0,0
12,1,'15:50-15:58',1,1,0,0
13,0,'',0,0,0,0
