id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,15,2,,7,,,
2,21,20,,9,,,
3,5,7,10,,,,
4,6,4,11,,,,
5,1,13,,12,,,
6,22,3,,14,,,
7,10,,15,,,,
8,8,17,,15,,,
9,18,,16,,,,
10,,14,,16,,,
11,,12,,17,,,
12,9,,17,,,,
13,19,16,,18,,,
14,11,,18,,,,
15,,,19,,,,
16,,,,19,,,
17,,,,20,,,
18,,,20,,,,
19,,,22,,,,
20,,,,22,,,
21,,,,,,,
22,,,,,,,
