id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,2,'10:50-11:23',0,0,0,0
2,2,'11:26-11:30',0,0,0,0
3,1,'11:35-12:17',0,0,0,0
4,1,'12:20-12:24',0,0,0,0
5,10,'12:25-12:49',0,0,0,1
6,7,'13:15-14:00',0,0,0,0
7,9,'14:10-14:25',0,1,0,0
8,6,'14:30-14:45',0,1,0,0
9,7,'14:50-15:10',0,1,0,0
10,11,'15:10-15:30',0,1,0,0
11,4,'15:35-15:45',1,1,0,0
12,3,'15:50-15:58',1,1,0,0
13,0,'',0,0,0,0
