id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,2,'10:50-11:23',0,0,0,0
2,2,'11:26-11:30',0,0,0,0
3,1,'11:25-12:05',0,0,0,0
4,1,'12:20-12:24',0,0,0,2
5,7,'13:15-14:00',0,0,0,1
6,6,'14:30-14:45',1,0,0,4
7,0,'',0,0,0,0
