id,schedule_id,order_id,game_id
1,1,1,1
2,1,2,2
3,1,3,3
4,1,4,7
5,1,5,8
6,1,6,9
7,1,7,10
8,1,8,15
9,1,9,16
10,2,1,19
11,3,1,1
12,3,2,2
13,3,3,3
14,3,4,4
15,3,5,5
16,3,6,6
17,3,7,13
18,3,8,14
19,3,9,15
20,3,10,16
21,3,11,21
22,3,12,22
23,4,1,25
24,5,1,1
25,5,2,2
26,5,3,3
27,5,4,4
28,5,5,5
29,5,6,6
30,6,1,1
31,6,2,3
32,6,3,4
33,7,1,1
34,7,2,2
35,7,3,3
36,7,4,4
37,8,1,5
38,9,1,10
39,10,1,6
40,10,2,7
41,10,3,8
42,10,4,9
43,11,1,19
44,11,2,20
45,12,1,21
46,12,2,22
