id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,13,8,,12,,,
2,6,1,13,,,,
3,17,12,14,,,,
4,9,25,,14,,,
5,4,22,15,,,,
6,27,18,16,,,,
7,26,16,,17,,,
8,14,2,17,,,,
9,10,11,,18,,,
10,20,3,18,,,,
11,23,7,,19,,,
12,24,,20,,,,
13,,19,,20,,,
14,,,21,,,,
15,,15,,21,,,
16,,5,,22,,,
17,,,22,,,,
18,,,,23,,,
19,21,,23,,,,
20,,,24,,,,
21,,,,24,,,
22,,,,25,,,
23,,,25,,,,
24,,,27,,,,
25,,,,27,,,
26,,,,,,,
27,,,,,,,
