id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,32,'9:20-9:58',0,0,0,0
2,30,'10:01-10:45',0,0,0,0
3,2,'10:48-11:23',0,0,0,0
4,31,'11:26-11:55',0,0,0,0
5,33,'11:58-12:30',0,0,0,0
6,0,'',0,0,0,0
