id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,18,11,7,,,,
2,4,19,8,,,,
3,5,2,,11,,,
4,8,14,12,,,,
5,12,9,,12,,,
6,1,17,13,,,,
7,,3,,13,,,
8,,13,,14,,,
9,10,7,14,,,,
10,15,6,,15,,,
11,16,,15,,,,
12,,,16,,,,
13,,,,16,,,
14,,,,17,,,
15,,,17,,,,
16,,,19,,,,
17,,,,19,,,
18,,,,,,,
19,,,,,,,
