id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,6,12,,8,,,
2,2,10,7,,,,
3,5,8,11,,,,
4,13,15,,12,,,
5,3,17,,13,,,
6,19,20,14,,,,
7,,14,,14,,,
8,7,,13,,,,
9,16,4,15,,,,
10,1,9,,16,,,
11,,18,,15,,,
12,11,,16,,,,
13,,,17,,,,
14,,,,17,,,
15,,,,18,,,
16,,,18,,,,
17,,,20,,,,
18,,,,20,,,
19,,,,,,,
20,,,,,,,
