id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
14,1,11,17,,0,,
17,11,15,,,0,0,0
16,1,14,,,0,0,0
1,13,8,,9,0,0,0
5,5,17,,12,0,0,0
2,12,9,,10,1,0,0
6,6,14,12,,0,0,0
3,4,16,11,,1,0,0
7,2,15,,13,0,0,0
8,7,10,13,,1,0,0
9,1,8,10,,1,0,
4,3,11,,11,0,0,0
12,14,17,,15,1,,
13,7,15,15,,0,,
10,1,12,14,,1,,
11,4,11,,14,0,,
15,15,14,,17,1,,
