"id","schedule_id","order_id","game_id"
8,1,8,30
5,1,5,27
10,1,10,40
2,1,2,11
1,1,1,10
4,1,4,13
9,1,9,39
3,1,3,12
6,1,6,28
7,1,7,29
11,1,11,45
14,2,3,10
16,2,5,24
12,2,1,8
13,2,2,9
18,2,7,26
15,2,4,23
17,2,6,25
21,2,10,38
19,2,8,33
20,2,9,34
22,3,1,9
23,3,2,10
30,3,9,37
27,3,6,26
26,3,5,25
25,3,4,12
28,3,7,27
31,3,10,38
24,3,3,11
29,3,8,28
32,3,11,43
33,4,1,4
37,4,5,17
34,4,2,14
36,4,4,16
35,4,3,15
38,4,6,26
39,4,7,27
40,4,8,32
41,5,1,34
42,5,2,35
