"id","schedule_id","order_id","game_id"
6,1,6,6
2,1,2,2
1,1,1,1
10,2,2,10
9,2,1,9
8,1,8,8
7,1,7,7
4,1,4,4
5,1,5,5
3,1,3,3
11,2,3,11
12,2,4,12
14,2,6,14
13,2,5,13
16,2,8,16
15,2,7,15
17,2,9,17
18,3,1,2
19,3,2,5
21,4,2,40
20,4,1,39
23,5,2,5
22,5,1,1
24,6,1,7
25,7,1,9
