"id","schedule_id","order_id","game_id"
6,1,6,19
4,1,4,4
10,1,10,35
7,1,7,20
5,1,5,5
1,1,1,1
9,1,9,22
8,1,8,21
2,1,2,2
3,1,3,3
11,1,11,36
14,2,2,5
16,2,4,16
13,2,1,4
17,2,5,17
15,2,3,15
12,1,12,43
19,2,7,29
18,2,6,18
20,2,8,30
21,2,9,36
23,3,2,2
22,3,1,1
24,3,3,3
25,3,4,4
28,3,7,19
27,3,6,18
29,3,8,20
31,3,10,34
30,3,9,33
26,3,5,17
33,4,1,1
32,3,11,41
34,4,2,6
35,4,3,7
36,4,4,8
37,4,5,9
38,4,6,22
42,5,2,46
39,4,7,23
40,4,8,30
41,5,1,45
