"id","event_id","time_schedule","before_final","final","players_checked","next_unused_num"
6,0,"''",0,0,0,0
1,2,"'9:45-10:35'",0,0,1,0
2,4,"'10:35-11:15'",0,0,1,0
3,1,"'11:15-12:00'",0,0,1,0
4,3,"'12:00-12:35'",0,0,1,0
5,1,"'12:35-12:45'",0,0,1,0
