id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,1,16,9,,,,
2,9,8,,9,,,
3,5,12,10,,,,
4,13,4,,10,,,
5,14,3,,11,,,
6,6,11,11,,,,
7,10,7,,12,,,
8,2,15,12,,,,
9,,,13,,,,
10,,,,13,,,
11,,,,14,,,
12,,,14,,,,
13,,,16,,,,
14,,,,16,,,
15,,,,,,,
16,,,,,,,
