id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
16,14,18,19,,3,,
18,18,15,,,3,0,0
19,14,5,,,3,0,0
1,7,9,,7,2,0,0
2,13,1,6,,3,0,0
3,11,17,,11,4,0,1
8,10,19,,14,0,0,0
4,4,12,,12,0,0,0
5,18,2,13,,3,0,0
9,3,15,14,,1,0,0
10,8,16,,15,0,0,0
6,13,6,,13,2,,0
11,5,11,15,,3,0,
7,14,7,12,,3,0,
14,15,19,,17,2,,
12,14,12,16,,3,,
15,5,16,17,,2,,
13,18,13,,16,3,,
17,5,15,,19,3,,
