id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
4,5,4,8,,1,0,0
8,4,9,,11,0,,0
2,13,7,7,,1,0,0
3,2,3,,7,1,0,0
11,10,9,,13,3,0,
1,8,11,,6,3,0,0
7,7,3,,10,1,,
6,6,8,10,,3,0,
10,6,3,13,,3,,0
13,6,10,,,0,0,0
12,3,9,,,1,0,0
5,1,12,,9,4,0,1
9,10,1,11,,3,0,
