id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
9,12,1,,12,3,,
1,4,14,,7,0,0,0
10,3,13,12,,0,0,
2,5,7,8,,0,0,0
12,13,12,,14,3,,
3,11,9,,8,3,0,0
7,10,14,11,,3,0,
8,7,11,,11,3,,
11,10,7,14,,3,,
14,10,13,,,2,0,0
13,7,12,,,3,0,0
4,1,6,,9,4,0,1
5,12,2,9,,4,0,1
6,13,8,,10,3,0,0
