"id","left_player_id","right_player_id","next_left_id","next_right_id","left_player_flag","left_retire","right_retire"
14,10,15,17,,1,0,
9,4,5,,16,0,,0
18,9,12,20,,2,,
15,7,17,19,,1,,
17,15,16,,20,0,,
16,8,5,,19,0,,
20,9,16,,22,0,,
19,17,5,22,,2,,
22,17,16,,,2,0,0
21,5,9,,,0,0,0
4,2,22,13,,3,0,0
2,1,8,,8,0,0,0
6,6,18,,12,0,0,0
1,3,21,,10,0,0,0
11,11,12,,18,0,0,0
5,13,15,,14,1,0,0
7,14,17,,15,0,0,0
3,4,19,9,,2,0,0
12,9,18,18,,3,0,
13,2,16,,17,0,,0
8,20,8,16,,1,0,
10,7,21,15,,3,0,
