id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,2,'11:15-12:00',0,0,0,0
2,2,'12:03-12:07',0,0,0,0
3,1,'12:10-13:06',0,0,0,0
4,1,'13:10-13:14',0,0,0,2
5,7,'13:40-14:40',0,0,0,0
6,5,'14:43-15:35',0,0,0,0
7,0,'',0,0,0,0
