id,group_id,round,main_score,sub1_score,sub2_score,sub3_score,sub4_score,sub5_score,elapsed_time,penalty,retire
1,1,1,,,,,,,,,
2,3,1,,,,,,,,,
3,8,1,,,,,,,,,
4,9,1,,,,,,,,,
5,2,1,,,,,,,,,
6,5,1,,,,,,,,,
7,6,1,,,,,,,,,
8,7,1,,,,,,,,,
9,4,1,,,,,,,,,
10,,2,,,,,,,,,
11,,2,,,,,,,,,
12,,2,,,,,,,,,
13,,2,,,,,,,,,
