id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,4,'11:15-12:04',0,0,0,0
2,4,'12:07-12:10',0,0,0,0
3,3,'12:13-12:55',0,0,0,0
4,3,'13:00-13:04',0,0,0,1
5,6,'13:30-14:30',0,0,0,0
6,8,'14:34-15:00',0,0,0,0
7,7,'15:03-15:18',0,0,0,0
8,7,'15:20-15:35',1,0,0,0
9,0,'',0,0,0,0
