id,group_id,name
1,14,東京城南
2,1,北海道
3,22,静岡西部
4,26,兵庫県
5,4,宮城県
6,10,埼玉県
7,23,愛知県
8,15,東京城北
9,13,東京城西
10,11,千葉県
11,18,山梨県
12,16,東京多摩
13,20,新潟県
