id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,9,12,,10,,,
2,4,10,11,,,,
3,23,2,,11,,,
4,13,21,,12,,,
5,6,15,13,,,,
6,22,7,14,,,,
7,17,5,,15,,,
8,8,11,16,,,,
9,14,3,,17,,,
10,16,,18,,,,
11,,,,18,,,
12,24,,19,,,,
13,,19,,19,,,
14,,1,,20,,,
15,20,,20,,,,
16,,25,,21,,,
17,18,,21,,,,
18,,,22,,,,
19,,,,22,,,
20,,,,23,,,
21,,,23,,,,
22,,,25,,,,
23,,,,25,,,
24,,,,,,,
25,,,,,,,
