"id","left_player_id","right_player_id","next_left_id","next_right_id","left_player_flag","left_retire","right_retire"
19,18,16,,,0,0,0
18,12,7,,,0,0,0
1,18,11,7,,1,0,0
4,8,14,12,,0,0,0
5,12,9,,12,1,0,0
6,1,17,13,,0,0,0
7,18,3,,13,1,,0
2,4,19,8,,0,0,0
3,5,2,,11,2,0,1
12,14,12,16,,0,,
8,19,13,,14,1,,0
13,17,18,,16,0,,
9,10,7,14,,0,0,0
10,15,6,,15,0,0,0
16,12,18,19,,0,,
11,16,5,15,,1,0,
14,7,19,,17,1,,
15,16,6,17,,1,,
17,16,7,,19,1,,
