"id","left_player_id","right_player_id","next_left_id","next_right_id","left_player_flag","left_retire","right_retire"
18,16,9,20,,0,,
15,14,11,19,,1,,
16,17,12,,19,1,,
20,9,5,,22,1,,
19,14,17,22,,1,,
21,17,5,,,2,0,1
22,14,9,,,1,0,0
4,7,20,11,,-1,1,0
5,3,15,,12,0,0,0
6,9,19,13,,1,0,0
11,20,5,,17,0,,0
1,8,6,8,,1,0,0
12,13,15,17,,0,0,
13,9,10,,18,1,,0
2,1,18,,9,1,0,0
3,22,21,10,,0,0,0
14,16,2,18,,1,0,0
7,14,4,15,,1,0,0
8,8,11,,15,0,,0
9,17,1,16,,1,0,
17,15,5,,20,0,,
10,21,12,,16,0,,0
