id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,1,12,,7,,,
2,5,13,8,,,,
3,9,11,,8,,,
4,7,10,,9,,,
5,2,3,9,,,,
6,8,14,,10,,,
7,6,,11,,,,
8,,,,11,,,
9,,,,12,,,
10,4,,12,,,,
11,,,14,,,,
12,,,,14,,,
13,,,,,,,
14,,,,,,,
