id,left_player_id,right_player_id,next_left_id,next_right_id,left_player_flag,left_retire,right_retire
1,4,14,,7,,,
2,5,7,8,,,,
3,11,9,,8,,,
4,1,6,,9,,,
5,12,2,9,,,,
6,13,8,,10,,,
7,10,,11,,,,
8,,,,11,,,
9,,,,12,,,
10,3,,12,,,,
11,,,14,,,,
12,,,,14,,,
13,,,,,,,
14,,,,,,,
